"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","CH4","Methane","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,64020.23,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24950.82,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24733.99,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25259.65,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26048.29,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23570.42,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23870.85,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24542.46,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24050.52,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25338.88,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25636.44,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24774.57,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22600.49,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22594.35,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24006.96,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24802.05,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25968.6,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27247.72,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26757.61,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25402.1,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26553.59,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27447.36,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28531.91,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,29650.38,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,31460.34,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,31724.95,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,32262.33,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,34347.82,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,35443.56,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,35455.45,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,36967.4,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,40490.57,,
"TUR","Türkiye","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,40306.09,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,115.66,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,232,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,417.19,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,628.8,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,909.37,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1146.88,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1424.19,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1713.19,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1896.14,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2111.28,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3054.43,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3432.77,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4256.95,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4471.16,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4929.7,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4817.55,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5110.99,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5256.44,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5040.33,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5676.6,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6497.73,,
"TUR","Türkiye","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7209.8,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,472.8,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,556.99,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,519.75,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,519.04,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,463.88,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,409.33,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,413.23,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,412.7,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,411.26,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,410.6,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,409.25,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,410.77,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,415.9,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,420.15,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,425.89,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,399.26,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,332.75,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,422.14,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,393.41,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,192.84,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,387.57,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,362.65,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,271.33,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,199.98,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,186.65,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,91.37,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,37.37,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25.17,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10.09,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17.1,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10.38,,
"TUR","Türkiye","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6.79,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10.05,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11.1,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11.9,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12.36,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13.34,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13.16,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13.95,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15.16,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16.44,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17.67,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19.4,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21.04,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21.98,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21.3,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,65.48,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,67.37,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,68.58,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,69.02,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,74.88,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,81.83,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,79.53,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,122.79,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,134.31,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,156.02,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,171.5,,
"TUR","Türkiye","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,144.05,,
"USA","United States","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6487330.95,,
"USA","United States","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6418406.19,,
"USA","United States","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6534880.13,,
